item_id,order_id,product_id,quantity,unit_price,line_total
540,ORD00261,PROD0002,5,102447.74,512238.70
541,ORD00261,PROD0223,2,7785.89,15571.78
542,ORD00261,PROD0035,2,190414.55,380829.10
543,ORD00261,PROD0252,1,8223.52,8223.52
544,ORD00262,PROD0248,2,4809.30,9618.60
545,ORD00262,PROD0272,3,11096.23,33288.69
546,ORD00263,PROD0050,1,26917.21,26917.21
547,ORD00263,PROD0113,3,145706.19,437118.57
548,ORD00264,PROD0164,1,6702.72,6702.72
549,ORD00265,PROD0121,3,17176.67,51530.01
550,ORD00265,PROD0015,3,222324.51,666973.53
551,ORD00266,PROD0227,4,9871.34,39485.36
552,ORD00267,PROD0024,4,321716.92,1286867.68
553,ORD00267,PROD0158,4,12650.30,50601.20
554,ORD00268,PROD0169,1,41598.42,41598.42
555,ORD00268,PROD0067,4,11627.77,46511.08
556,ORD00268,PROD0277,1,9657.13,9657.13
557,ORD00268,PROD0011,3,314229.61,942688.83
558,ORD00269,PROD0275,2,10193.83,20387.66
559,ORD00270,PROD0111,5,2676.03,13380.15
560,ORD00271,PROD0204,4,5933.15,23732.60
561,ORD00272,PROD0068,1,43176.46,43176.46
562,ORD00272,PROD0139,1,14201.82,14201.82
563,ORD00273,PROD0049,3,27088.42,81265.26
564,ORD00273,PROD0201,4,10976.40,43905.60
565,ORD00273,PROD0100,5,110269.71,551348.55
566,ORD00273,PROD0160,1,12278.28,12278.28
567,ORD00274,PROD0048,2,10843.12,21686.24
568,ORD00275,PROD0009,4,198883.60,795534.40
569,ORD00276,PROD0119,4,47472.78,189891.12
570,ORD00277,PROD0049,1,27088.42,27088.42
571,ORD00277,PROD0087,2,12717.02,25434.04
572,ORD00277,PROD0107,4,97418.23,389672.92
573,ORD00277,PROD0251,5,5175.86,25879.30
574,ORD00277,PROD0128,4,24463.34,97853.36
575,ORD00278,PROD0160,3,12278.28,36834.84
576,ORD00279,PROD0138,4,15463.10,61852.40
577,ORD00279,PROD0108,3,121332.02,363996.06
578,ORD00279,PROD0251,2,5175.86,10351.72
579,ORD00279,PROD0280,3,7685.53,23056.59
580,ORD00280,PROD0218,1,5238.20,5238.20
581,ORD00280,PROD0040,2,47715.49,95430.98
582,ORD00280,PROD0193,5,9954.82,49774.10
583,ORD00280,PROD0066,1,36291.81,36291.81
584,ORD00281,PROD0269,4,2989.48,11957.92
585,ORD00282,PROD0151,5,24271.64,121358.20
586,ORD00282,PROD0139,3,14201.82,42605.46
587,ORD00283,PROD0191,4,44052.51,176210.04
588,ORD00283,PROD0266,4,408.26,1633.04
589,ORD00283,PROD0129,2,5323.48,10646.96
590,ORD00284,PROD0214,2,12483.89,24967.78
591,ORD00285,PROD0276,3,6563.88,19691.64
592,ORD00285,PROD0235,1,1609.74,1609.74
593,ORD00286,PROD0177,3,102403.06,307209.18
594,ORD00286,PROD0008,4,121518.49,486073.96
595,ORD00286,PROD0099,5,130788.21,653941.05
596,ORD00286,PROD0141,3,11608.58,34825.74
597,ORD00287,PROD0079,1,13912.80,13912.80
598,ORD00288,PROD0197,5,113579.08,567895.40
599,ORD00288,PROD0170,4,45302.42,181209.68
600,ORD00288,PROD0142,2,8820.60,17641.20
601,ORD00289,PROD0001,3,279610.57,838831.71
602,ORD00290,PROD0242,3,5755.30,17265.90
603,ORD00290,PROD0168,5,100026.32,500131.60
604,ORD00291,PROD0268,3,2944.75,8834.25
605,ORD00292,PROD0074,4,13460.87,53843.48
606,ORD00292,PROD0224,3,607.93,1823.79
607,ORD00292,PROD0227,1,9871.34,9871.34
608,ORD00293,PROD0178,5,87684.88,438424.40
609,ORD00293,PROD0218,5,5238.20,26191.00
610,ORD00293,PROD0110,2,23332.73,46665.46
611,ORD00294,PROD0159,3,17483.90,52451.70
612,ORD00295,PROD0018,4,120439.60,481758.40
613,ORD00295,PROD0141,4,11608.58,46434.32
614,ORD00296,PROD0242,2,5755.30,11510.60
615,ORD00296,PROD0233,4,10621.64,42486.56
616,ORD00296,PROD0252,5,8223.52,41117.60
617,ORD00297,PROD0032,1,246601.80,246601.80
618,ORD00297,PROD0161,5,25829.99,129149.95
619,ORD00298,PROD0087,4,12717.02,50868.08
620,ORD00298,PROD0188,4,51993.13,207972.52
621,ORD00298,PROD0265,1,11740.65,11740.65
622,ORD00298,PROD0008,1,121518.49,121518.49
623,ORD00299,PROD0023,3,276589.43,829768.29
624,ORD00300,PROD0180,1,60582.65,60582.65
625,ORD00301,PROD0096,2,179864.29,359728.58
626,ORD00301,PROD0163,1,18374.63,18374.63
627,ORD00301,PROD0011,2,314229.61,628459.22
628,ORD00302,PROD0195,3,24091.13,72273.39
629,ORD00303,PROD0091,3,141135.80,423407.40
630,ORD00303,PROD0152,1,1904.28,1904.28
631,ORD00303,PROD0133,4,23616.92,94467.68
632,ORD00303,PROD0226,3,7172.97,21518.91
633,ORD00304,PROD0088,5,,
634,ORD00304,PROD0019,4,339524.65,1358098.60
635,ORD00305,PROD0258,5,4792.40,23962.00
636,ORD00306,PROD0240,3,10219.29,30657.87
637,ORD00307,PROD0194,5,24802.59,124012.95
638,ORD00308,PROD0244,3,1664.99,4994.97
639,ORD00309,PROD0280,2,7685.53,15371.06
640,ORD00310,PROD0243,3,10094.25,30282.75
641,ORD00310,PROD0125,5,22153.16,110765.80
642,ORD00310,PROD0130,3,1182.88,3548.64
643,ORD00311,PROD0260,4,5050.94,20203.76
644,ORD00311,PROD0056,3,6299.62,18898.86
645,ORD00311,PROD0216,5,3485.44,17427.20
646,ORD00312,PROD0269,1,2989.48,2989.48
647,ORD00312,PROD0102,1,45021.16,45021.16
648,ORD00312,PROD0072,3,43142.24,129426.72
649,ORD00312,PROD0067,2,11627.77,23255.54
650,ORD00312,PROD0171,3,105588.96,316766.88
651,ORD00313,PROD0105,4,162358.65,649434.60
652,ORD00314,PROD0202,4,12764.12,51056.48
653,ORD00314,PROD0109,4,70228.44,280913.76
654,ORD00315,PROD0069,4,39168.98,156675.92
655,ORD00316,PROD0274,3,7846.95,23540.85
656,ORD00316,PROD0037,4,266180.98,1064723.92
657,ORD00317,PROD0189,5,96833.78,484168.90
658,ORD00317,PROD0186,1,17418.14,17418.14
659,ORD00317,PROD0175,5,102750.60,513753.00
660,ORD00318,PROD0023,3,276589.43,829768.29
661,ORD00318,PROD0109,4,70228.44,280913.76
662,ORD00319,PROD0216,2,3485.44,6970.88
663,ORD00320,PROD0052,1,23501.69,23501.69
664,ORD00320,PROD0208,2,9010.85,18021.70
665,ORD00321,PROD0206,1,5427.42,5427.42
666,ORD00321,PROD0217,3,7092.62,21277.86
667,ORD00322,PROD0243,5,10094.25,50471.25
668,ORD00322,PROD0172,3,95695.43,287086.29
669,ORD00323,PROD0041,5,14461.31,72306.55
670,ORD00323,PROD0077,3,20510.26,61530.78
671,ORD00323,PROD0004,2,39811.79,79623.58
672,ORD00323,PROD0173,5,39177.27,195886.35
673,ORD00324,PROD0251,4,5175.86,20703.44
674,ORD00325,PROD0013,3,337113.25,1011339.75
675,ORD00325,PROD0278,2,6353.37,12706.74
676,ORD00326,PROD0019,5,339524.65,1697623.25
677,ORD00327,PROD0253,3,8743.34,26230.02
678,ORD00327,PROD0221,4,13121.51,52486.04
679,ORD00327,PROD0141,5,11608.58,58042.90
680,ORD00328,PROD0191,1,44052.51,44052.51
681,ORD00329,PROD0155,2,17522.15,35044.30
682,ORD00329,PROD0217,3,7092.62,21277.86
683,ORD00329,PROD0206,1,5427.42,5427.42
684,ORD00329,PROD0012,4,248709.70,994838.80
685,ORD00330,PROD0125,3,22153.16,66459.48
686,ORD00330,PROD0026,5,34248.48,171242.40
687,ORD00331,PROD0024,2,321716.92,643433.84
688,ORD00331,PROD0205,3,,
689,ORD00332,PROD0137,4,2019.05,8076.20
690,ORD00333,PROD0114,5,7586.49,37932.45
691,ORD00333,PROD0033,4,245627.48,982509.92
692,ORD00333,PROD0148,5,3628.18,18140.90
693,ORD00334,PROD0164,3,6702.72,20108.16
694,ORD00335,PROD0207,1,11561.20,11561.20
695,ORD00336,PROD0043,3,16739.67,50219.01
696,ORD00336,PROD0107,3,97418.23,292254.69
697,ORD00336,PROD0272,4,11096.23,44384.92
698,ORD00336,PROD0190,4,22778.54,91114.16
699,ORD00336,PROD0156,1,21374.21,21374.21
700,ORD00337,PROD0252,4,8223.52,32894.08
701,ORD00337,PROD0121,5,17176.67,85883.35
702,ORD00338,PROD0092,4,140982.24,563928.96
703,ORD00338,PROD0082,5,54346.36,271731.80
704,ORD00339,PROD0186,1,17418.14,17418.14
705,ORD00340,PROD0273,2,1784.35,3568.70
706,ORD00340,PROD0201,4,10976.40,43905.60
707,ORD00341,PROD0091,5,141135.80,705679.00
708,ORD00341,PROD0205,3,,
709,ORD00341,PROD0148,4,3628.18,14512.72
710,ORD00341,PROD0002,2,102447.74,204895.48
711,ORD00342,PROD0015,2,222324.51,444649.02
712,ORD00342,PROD0115,5,2277.24,11386.20
713,ORD00343,PROD0167,1,22365.17,22365.17
714,ORD00343,PROD0128,3,24463.34,73390.02
715,ORD00343,PROD0086,1,49202.47,49202.47
716,ORD00343,PROD0242,5,5755.30,28776.50
717,ORD00344,PROD0123,4,11097.43,44389.72
718,ORD00344,PROD0090,2,102715.97,205431.94
719,ORD00345,PROD0228,2,6170.81,12341.62
720,ORD00346,PROD0082,1,54346.36,54346.36
721,ORD00346,PROD0126,1,13544.05,13544.05
722,ORD00346,PROD0237,1,7201.43,7201.43
723,ORD00347,PROD0276,4,6563.88,26255.52
724,ORD00347,PROD0062,4,22431.17,89724.68
725,ORD00347,PROD0274,1,7846.95,7846.95
726,ORD00347,PROD0013,3,337113.25,1011339.75
727,ORD00348,PROD0220,1,11275.57,11275.57
728,ORD00348,PROD0064,2,34644.88,69289.76
729,ORD00349,PROD0188,2,51993.13,103986.26
730,ORD00349,PROD0212,2,8757.97,17515.94
731,ORD00349,PROD0174,4,110640.11,442560.44
732,ORD00350,PROD0252,3,8223.52,24670.56
733,ORD00350,PROD0126,4,13544.05,54176.20
734,ORD00350,PROD0134,3,19220.41,57661.23
735,ORD00350,PROD0176,4,30789.84,123159.36
736,ORD00351,PROD0014,3,289145.53,867436.59
737,ORD00351,PROD0114,5,7586.49,37932.45
738,ORD00352,PROD0226,2,7172.97,14345.94
739,ORD00352,PROD0151,2,24271.64,48543.28
740,ORD00353,PROD0156,3,21374.21,64122.63
741,ORD00353,PROD0076,5,27116.85,135584.25
742,ORD00353,PROD0007,5,290642.30,1453211.50
743,ORD00353,PROD0133,4,23616.92,94467.68
744,ORD00354,PROD0161,4,25829.99,103319.96
745,ORD00354,PROD0268,2,2944.75,5889.50
746,ORD00354,PROD0192,5,94625.99,473129.95
747,ORD00354,PROD0194,4,24802.59,99210.36
748,ORD00355,PROD0159,2,17483.90,34967.80
749,ORD00356,PROD0183,4,26053.15,104212.60
750,ORD00356,PROD0256,5,1625.49,8127.45
751,ORD00357,PROD0104,1,,
752,ORD00357,PROD0187,3,28776.04,86328.12
753,ORD00357,PROD0017,5,257730.40,1288652.00
754,ORD00357,PROD0205,1,,
755,ORD00358,PROD0029,3,149660.33,448980.99
756,ORD00358,PROD0229,2,4112.45,8224.90
757,ORD00358,PROD0268,2,2944.75,5889.50
758,ORD00358,PROD0127,2,8700.29,17400.58
759,ORD00358,PROD0126,4,13544.05,54176.20
760,ORD00359,PROD0033,3,245627.48,736882.44
761,ORD00359,PROD0068,1,43176.46,43176.46
762,ORD00359,PROD0268,2,2944.75,5889.50
763,ORD00360,PROD0027,4,26206.57,104826.28
764,ORD00360,PROD0164,1,6702.72,6702.72
765,ORD00360,PROD0038,4,88262.22,353048.88
766,ORD00360,PROD0101,1,114695.41,114695.41
767,ORD00361,PROD0221,4,13121.51,52486.04
768,ORD00361,PROD0058,2,14691.81,29383.62
769,ORD00362,PROD0091,3,141135.80,423407.40
770,ORD00363,PROD0141,5,11608.58,58042.90
771,ORD00364,PROD0164,4,6702.72,26810.88
772,ORD00364,PROD0261,4,8607.87,34431.48
773,ORD00365,PROD0227,2,9871.34,19742.68
774,ORD00365,PROD0176,1,30789.84,30789.84
775,ORD00365,PROD0276,2,6563.88,13127.76
776,ORD00365,PROD0094,2,117897.53,235795.06
777,ORD00366,PROD0108,3,121332.02,363996.06
778,ORD00366,PROD0080,2,14845.55,29691.10
779,ORD00367,PROD0214,2,12483.89,24967.78
780,ORD00367,PROD0138,3,15463.10,46389.30
781,ORD00368,PROD0162,4,2672.21,10688.84
782,ORD00368,PROD0231,5,6206.49,31032.45
783,ORD00368,PROD0158,4,12650.30,50601.20
784,ORD00369,PROD0072,3,43142.24,129426.72
785,ORD00369,PROD0234,1,6463.53,6463.53
786,ORD00370,PROD0196,3,2511.26,7533.78
787,ORD00371,PROD0055,3,42567.03,127701.09
788,ORD00371,PROD0039,4,257535.23,1030140.92
789,ORD00371,PROD0125,5,22153.16,110765.80
790,ORD00371,PROD0083,4,160848.97,643395.88
791,ORD00372,PROD0193,1,9954.82,9954.82
792,ORD00373,PROD0057,3,24240.82,72722.46
793,ORD00373,PROD0242,4,5755.30,23021.20
794,ORD00373,PROD0069,2,39168.98,78337.96
795,ORD00373,PROD0038,2,88262.22,176524.44
796,ORD00374,PROD0134,3,19220.41,57661.23
797,ORD00374,PROD0272,1,11096.23,11096.23
798,ORD00375,PROD0229,4,4112.45,16449.80
799,ORD00375,PROD0110,2,23332.73,46665.46
800,ORD00375,PROD0095,4,49921.23,199684.92
801,ORD00375,PROD0165,3,22136.37,66409.11
802,ORD00376,PROD0211,4,8250.11,33000.44
803,ORD00377,PROD0263,1,8199.23,8199.23
804,ORD00377,PROD0192,5,94625.99,473129.95
805,ORD00377,PROD0009,3,198883.60,596650.80
806,ORD00377,PROD0224,5,607.93,3039.65
807,ORD00378,PROD0058,5,14691.81,73459.05
808,ORD00379,PROD0098,4,54814.26,219257.04
809,ORD00379,PROD0038,3,88262.22,264786.66
810,ORD00380,PROD0174,4,110640.11,442560.44
811,ORD00381,PROD0004,1,39811.79,39811.79
812,ORD00381,PROD0200,1,29196.20,29196.20
813,ORD00382,PROD0168,4,100026.32,400105.28
814,ORD00382,PROD0273,2,1784.35,3568.70
815,ORD00383,PROD0093,1,8480.78,8480.78
816,ORD00384,PROD0162,2,2672.21,5344.42
817,ORD00385,PROD0112,4,35280.59,141122.36
818,ORD00385,PROD0182,1,33297.75,33297.75
819,ORD00385,PROD0014,4,289145.53,1156582.12
820,ORD00385,PROD0071,1,9870.56,9870.56
821,ORD00386,PROD0106,4,137481.28,549925.12
822,ORD00387,PROD0108,1,121332.02,121332.02
823,ORD00388,PROD0108,5,121332.02,606660.10
824,ORD00388,PROD0047,3,5512.81,16538.43
825,ORD00389,PROD0052,3,23501.69,70505.07
826,ORD00389,PROD0182,3,33297.75,99893.25
827,ORD00390,PROD0200,1,29196.20,29196.20
828,ORD00390,PROD0242,3,5755.30,17265.90
829,ORD00391,PROD0066,2,36291.81,72583.62
830,ORD00391,PROD0266,2,408.26,816.52
831,ORD00392,PROD0151,4,24271.64,97086.56
832,ORD00392,PROD0191,2,44052.51,88105.02
833,ORD00392,PROD0213,2,2985.64,5971.28
834,ORD00392,PROD0081,5,110991.10,554955.50
835,ORD00393,PROD0105,3,162358.65,487075.95
836,ORD00394,PROD0241,1,1174.07,1174.07
837,ORD00395,PROD0087,1,12717.02,12717.02
838,ORD00395,PROD0081,3,110991.10,332973.30
839,ORD00395,PROD0052,2,23501.69,47003.38
840,ORD00396,PROD0275,4,10193.83,40775.32
841,ORD00396,PROD0226,4,7172.97,28691.88
842,ORD00396,PROD0069,3,39168.98,117506.94
843,ORD00396,PROD0001,2,279610.57,559221.14
844,ORD00396,PROD0160,3,12278.28,36834.84
845,ORD00397,PROD0101,2,114695.41,229390.82
846,ORD00397,PROD0065,5,30524.10,152620.50
847,ORD00398,PROD0145,2,22657.06,45314.12
848,ORD00398,PROD0054,3,31709.48,95128.44
849,ORD00398,PROD0128,2,24463.34,48926.68
850,ORD00399,PROD0265,2,11740.65,23481.30
851,ORD00399,PROD0137,3,2019.05,6057.15
852,ORD00400,PROD0008,4,121518.49,486073.96
853,ORD00400,PROD0074,3,13460.87,40382.61
854,ORD00400,PROD0018,1,120439.60,120439.60
855,ORD00400,PROD0122,5,16203.67,81018.35
856,ORD00400,PROD0083,4,160848.97,643395.88
857,ORD00401,PROD0110,5,23332.73,116663.65
858,ORD00401,PROD0233,3,10621.64,31864.92
859,ORD00402,PROD0173,4,39177.27,156709.08
860,ORD00402,PROD0096,5,179864.29,899321.45
861,ORD00402,PROD0131,4,21092.44,84369.76
862,ORD00402,PROD0175,1,102750.60,102750.60
863,ORD00403,PROD0279,1,962.48,962.48
864,ORD00403,PROD0065,2,30524.10,61048.20
865,ORD00404,PROD0178,3,87684.88,263054.64
866,ORD00405,PROD0262,2,3172.89,6345.78
867,ORD00406,PROD0078,5,18117.48,90587.40
868,ORD00406,PROD0272,1,11096.23,11096.23
869,ORD00407,PROD0082,1,54346.36,54346.36
870,ORD00408,PROD0218,3,5238.20,15714.60
871,ORD00408,PROD0104,1,,
872,ORD00409,PROD0240,1,10219.29,10219.29
873,ORD00409,PROD0165,1,22136.37,22136.37
874,ORD00409,PROD0070,3,25905.43,77716.29
875,ORD00409,PROD0154,5,19738.96,98694.80
876,ORD00410,PROD0072,2,43142.24,86284.48
877,ORD00410,PROD0074,2,13460.87,26921.74
878,ORD00410,PROD0247,4,5416.29,21665.16
879,ORD00411,PROD0037,2,266180.98,532361.96
880,ORD00411,PROD0116,4,20859.43,83437.72
881,ORD00411,PROD0142,1,8820.60,8820.60
882,ORD00412,PROD0168,1,100026.32,100026.32
883,ORD00413,PROD0153,5,10840.50,54202.50
884,ORD00413,PROD0064,5,34644.88,173224.40
885,ORD00414,PROD0131,1,21092.44,21092.44
886,ORD00415,PROD0046,2,5762.47,11524.94
887,ORD00415,PROD0186,4,17418.14,69672.56
888,ORD00416,PROD0142,3,8820.60,26461.80
889,ORD00416,PROD0129,4,5323.48,21293.92
890,ORD00416,PROD0261,3,8607.87,25823.61
891,ORD00417,PROD0254,2,9824.37,19648.74
892,ORD00418,PROD0193,4,9954.82,39819.28
893,ORD00418,PROD0266,1,408.26,408.26
894,ORD00419,PROD0123,3,11097.43,33292.29
895,ORD00419,PROD0185,4,112356.62,449426.48
896,ORD00419,PROD0216,4,3485.44,13941.76
897,ORD00419,PROD0202,5,12764.12,63820.60
898,ORD00419,PROD0021,5,34405.68,172028.40
899,ORD00420,PROD0093,1,8480.78,8480.78
900,ORD00421,PROD0130,3,1182.88,3548.64
901,ORD00421,PROD0184,2,48414.15,96828.30
902,ORD00421,PROD0177,3,102403.06,307209.18
903,ORD00422,PROD0083,2,160848.97,321697.94
904,ORD00423,PROD0089,3,45090.58,135271.74
905,ORD00423,PROD0256,3,1625.49,4876.47
906,ORD00423,PROD0046,5,5762.47,28812.35
907,ORD00424,PROD0047,2,5512.81,11025.62
908,ORD00424,PROD0208,4,9010.85,36043.40
909,ORD00424,PROD0161,2,25829.99,51659.98
910,ORD00424,PROD0255,3,7571.15,22713.45
911,ORD00425,PROD0087,1,12717.02,12717.02
912,ORD00425,PROD0166,2,101932.80,203865.60
913,ORD00425,PROD0009,5,198883.60,994418.00
914,ORD00426,PROD0204,2,5933.15,11866.30
915,ORD00426,PROD0039,1,257535.23,257535.23
916,ORD00427,PROD0273,2,1784.35,3568.70
917,ORD00427,PROD0182,4,33297.75,133191.00
918,ORD00427,PROD0204,1,5933.15,5933.15
919,ORD00428,PROD0116,4,20859.43,83437.72
920,ORD00429,PROD0115,2,2277.24,4554.48
921,ORD00430,PROD0125,1,22153.16,22153.16
922,ORD00431,PROD0096,5,179864.29,899321.45
923,ORD00432,PROD0135,3,2595.60,7786.80
924,ORD00432,PROD0221,2,13121.51,26243.02
925,ORD00432,PROD0190,3,22778.54,68335.62
926,ORD00433,PROD0050,4,26917.21,107668.84
927,ORD00433,PROD0260,5,5050.94,25254.70
928,ORD00434,PROD0115,5,2277.24,11386.20
929,ORD00434,PROD0239,4,1047.73,4190.92
930,ORD00434,PROD0138,4,15463.10,61852.40
931,ORD00434,PROD0028,5,316366.34,1581831.70
932,ORD00434,PROD0236,4,7038.57,28154.28
933,ORD00435,PROD0178,2,87684.88,175369.76
934,ORD00435,PROD0245,1,,
935,ORD00436,PROD0252,4,8223.52,32894.08
936,ORD00436,PROD0221,2,13121.51,26243.02
937,ORD00436,PROD0069,4,39168.98,156675.92
938,ORD00437,PROD0074,5,13460.87,67304.35
939,ORD00437,PROD0277,1,9657.13,9657.13
940,ORD00437,PROD0162,3,2672.21,8016.63
941,ORD00437,PROD0004,5,39811.79,199058.95
942,ORD00438,PROD0128,1,24463.34,24463.34
943,ORD00438,PROD0092,4,140982.24,563928.96
944,ORD00438,PROD0093,1,8480.78,8480.78
945,ORD00439,PROD0071,2,9870.56,19741.12
946,ORD00439,PROD0176,1,30789.84,30789.84
947,ORD00440,PROD0134,4,19220.41,76881.64
948,ORD00441,PROD0011,5,314229.61,1571148.05
949,ORD00441,PROD0032,1,246601.80,246601.80
950,ORD00442,PROD0168,4,100026.32,400105.28
951,ORD00443,PROD0256,2,1625.49,3250.98
952,ORD00444,PROD0091,2,141135.80,282271.60
953,ORD00444,PROD0226,5,7172.97,35864.85
954,ORD00445,PROD0062,3,22431.17,67293.51
955,ORD00445,PROD0160,2,12278.28,24556.56
956,ORD00445,PROD0150,5,12003.33,60016.65
957,ORD00445,PROD0056,5,6299.62,31498.10
958,ORD00446,PROD0200,1,29196.20,29196.20
959,ORD00446,PROD0230,5,6077.64,30388.20
960,ORD00447,PROD0207,1,11561.20,11561.20
961,ORD00448,PROD0267,1,6230.11,6230.11
962,ORD00449,PROD0202,2,12764.12,25528.24
963,ORD00449,PROD0280,3,7685.53,23056.59
964,ORD00450,PROD0194,4,24802.59,99210.36
965,ORD00450,PROD0043,1,16739.67,16739.67
966,ORD00451,PROD0148,5,3628.18,18140.90
967,ORD00451,PROD0029,1,149660.33,149660.33
968,ORD00452,PROD0161,5,25829.99,129149.95
969,ORD00452,PROD0025,1,330590.39,330590.39
970,ORD00453,PROD0223,2,7785.89,15571.78
971,ORD00453,PROD0261,5,8607.87,43039.35
972,ORD00453,PROD0269,3,2989.48,8968.44
973,ORD00454,PROD0038,2,88262.22,176524.44
974,ORD00454,PROD0105,5,162358.65,811793.25
975,ORD00454,PROD0254,5,9824.37,49121.85
976,ORD00455,PROD0170,3,45302.42,135907.26
977,ORD00455,PROD0091,4,141135.80,564543.20
978,ORD00455,PROD0200,1,29196.20,29196.20
979,ORD00455,PROD0117,2,31515.40,63030.80
980,ORD00456,PROD0159,3,17483.90,52451.70
981,ORD00456,PROD0105,4,162358.65,649434.60
982,ORD00457,PROD0250,4,4620.81,18483.24
983,ORD00457,PROD0130,1,1182.88,1182.88
984,ORD00457,PROD0006,4,308912.61,1235650.44
985,ORD00458,PROD0132,3,23990.67,71972.01
986,ORD00458,PROD0204,3,5933.15,17799.45
987,ORD00458,PROD0146,5,9207.08,46035.40
988,ORD00458,PROD0275,3,10193.83,30581.49
989,ORD00459,PROD0103,1,83304.08,83304.08
990,ORD00459,PROD0066,4,36291.81,145167.24
991,ORD00459,PROD0266,4,408.26,1633.04
992,ORD00460,PROD0124,4,17164.25,68657.00
993,ORD00460,PROD0224,2,607.93,1215.86
994,ORD00460,PROD0190,4,22778.54,91114.16
995,ORD00461,PROD0163,2,18374.63,36749.26
996,ORD00461,PROD0023,3,276589.43,829768.29
997,ORD00461,PROD0008,3,121518.49,364555.47
998,ORD00462,PROD0079,3,13912.80,41738.40
999,ORD00463,PROD0226,1,7172.97,7172.97
1000,ORD00464,PROD0163,1,18374.63,18374.63
1001,ORD00464,PROD0030,1,253935.11,253935.11
1002,ORD00465,PROD0074,1,13460.87,13460.87
1003,ORD00466,PROD0062,5,22431.17,112155.85
1004,ORD00466,PROD0115,5,2277.24,11386.20
1005,ORD00466,PROD0019,1,339524.65,339524.65
1006,ORD00467,PROD0122,5,16203.67,81018.35
1007,ORD00467,PROD0252,3,8223.52,24670.56
1008,ORD00468,PROD0185,2,112356.62,224713.24
1009,ORD00468,PROD0115,3,2277.24,6831.72
1010,ORD00469,PROD0011,4,314229.61,1256918.44
1011,ORD00470,PROD0065,4,30524.10,122096.40
1012,ORD00470,PROD0181,4,63768.87,255075.48
1013,ORD00470,PROD0107,4,97418.23,389672.92
1014,ORD00470,PROD0208,4,9010.85,36043.40
1015,ORD00470,PROD0216,4,3485.44,13941.76
1016,ORD00471,PROD0187,5,28776.04,143880.20
1017,ORD00471,PROD0238,4,6026.76,24107.04
1018,ORD00472,PROD0154,1,19738.96,19738.96
1019,ORD00472,PROD0212,2,8757.97,17515.94
1020,ORD00473,PROD0227,2,9871.34,19742.68
1021,ORD00473,PROD0013,4,337113.25,1348453.00
1022,ORD00474,PROD0102,4,45021.16,180084.64
1023,ORD00474,PROD0078,3,18117.48,54352.44
1024,ORD00475,PROD0019,1,339524.65,339524.65
1025,ORD00475,PROD0050,1,26917.21,26917.21
1026,ORD00476,PROD0183,3,26053.15,78159.45
1027,ORD00476,PROD0104,1,,
1028,ORD00476,PROD0078,3,18117.48,54352.44
1029,ORD00476,PROD0110,5,23332.73,116663.65
1030,ORD00477,PROD0052,5,23501.69,117508.45
1031,ORD00478,PROD0241,2,1174.07,2348.14
1032,ORD00478,PROD0144,1,801.07,801.07
1033,ORD00479,PROD0243,1,10094.25,10094.25
1034,ORD00479,PROD0195,5,24091.13,120455.65
1035,ORD00479,PROD0245,3,,
1036,ORD00479,PROD0088,4,,
1037,ORD00480,PROD0174,3,110640.11,331920.33
1038,ORD00480,PROD0044,1,32574.27,32574.27
1039,ORD00481,PROD0101,5,114695.41,573477.05
1040,ORD00481,PROD0165,4,22136.37,88545.48
1041,ORD00481,PROD0150,1,12003.33,12003.33
1042,ORD00481,PROD0043,5,16739.67,83698.35
1043,ORD00481,PROD0182,5,33297.75,166488.75
1044,ORD00482,PROD0013,1,337113.25,337113.25
1045,ORD00482,PROD0251,2,5175.86,10351.72
1046,ORD00482,PROD0164,3,6702.72,20108.16
1047,ORD00482,PROD0086,3,49202.47,147607.41
1048,ORD00483,PROD0067,5,11627.77,58138.85
1049,ORD00483,PROD0006,1,308912.61,308912.61
1050,ORD00484,PROD0193,3,9954.82,29864.46
1051,ORD00484,PROD0172,5,95695.43,478477.15
1052,ORD00485,PROD0251,3,5175.86,15527.58
1053,ORD00485,PROD0145,1,22657.06,22657.06
1054,ORD00486,PROD0059,2,35594.97,71189.94
1055,ORD00486,PROD0012,1,248709.70,248709.70
1056,ORD00486,PROD0066,2,36291.81,72583.62
1057,ORD00486,PROD0055,3,42567.03,127701.09
1058,ORD00487,PROD0007,3,290642.30,871926.90
1059,ORD00488,PROD0063,1,35488.70,35488.70
1060,ORD00489,PROD0047,1,5512.81,5512.81
1061,ORD00490,PROD0272,2,11096.23,22192.46
1062,ORD00491,PROD0032,2,246601.80,493203.60
1063,ORD00491,PROD0227,5,9871.34,49356.70
1064,ORD00492,PROD0064,2,34644.88,69289.76
1065,ORD00492,PROD0039,2,257535.23,515070.46
1066,ORD00492,PROD0097,4,9141.77,36567.08
1067,ORD00492,PROD0096,5,179864.29,899321.45
1068,ORD00492,PROD0165,3,22136.37,66409.11
1069,ORD00493,PROD0272,3,11096.23,33288.69
1070,ORD00493,PROD0004,2,39811.79,79623.58
1071,ORD00493,PROD0129,1,5323.48,5323.48
1072,ORD00494,PROD0229,1,4112.45,4112.45
1073,ORD00494,PROD0007,3,290642.30,871926.90
1074,ORD00495,PROD0034,3,272513.12,817539.36
1075,ORD00495,PROD0135,4,2595.60,10382.40
1076,ORD00496,PROD0088,1,,
