order_id,customer_id,seller_id,order_date,delivery_date,order_status,total_amount
ORD00369,CUST0126,SELL046,2024-08-04,2024-08-12,Delivered,135890.25
ORD00370,CUST0127,SELL004,2024-05-12,,Processing,7533.78
ORD00371,CUST0127,SELL057,2024-04-02,,Cancelled,1912003.69
ORD00372,CUST0127,SELL063,2024-11-15,2024-11-21,Delivered,9954.82
ORD00373,CUST0127,SELL057,2024-05-03,,Cancelled,350606.06
ORD00374,CUST0127,SELL042,2024-09-26,2024-09-28,Delivered,68757.46
ORD00375,CUST0128,SELL047,2024-07-21,,Shipped,329209.29
ORD00376,CUST0128,SELL018,2024-06-23,2024-06-25,Delivered,33000.44
ORD00377,CUST0128,SELL008,2024-03-07,,Processing,1081019.63
ORD00378,CUST0128,SELL073,2024-03-17,,Returned,73459.05
ORD00379,CUST0128,SELL060,2024-03-27,,Cancelled,484043.70
ORD00380,CUST0128,SELL010,2024-04-29,,Returned,442560.44
ORD00381,CUST0128,SELL052,2024-09-20,,Shipped,69007.99
ORD00382,CUST0128,SELL075,2024-06-23,,Processing,403673.98
ORD00383,CUST0129,SELL019,2024-12-26,2025-01-02,Delivered,8999.40
ORD00384,CUST0129,SELL009,2024-11-28,,Cancelled,5344.42
ORD00385,CUST0129,SELL030,2024-11-30,2024-12-03,Delivered,1340872.79
ORD00386,CUST0129,SELL057,2024-12-03,2024-12-07,Delivered,549925.12
ORD00387,CUST0130,SELL016,2024-12-10,,Returned,121332.02
ORD00388,CUST0130,SELL041,2024-11-11,,Returned,623198.53
ORD00389,CUST0130,SELL054,2024-11-24,2024-12-03,Delivered,170398.32
ORD00390,CUST0130,SELL011,2024-12-19,2025-01-02,Delivered,46462.10
ORD00391,CUST0130,SELL023,2024-10-02,2024-10-08,Delivered,73400.14
ORD00392,CUST0130,SELL027,2024-10-04,,Cancelled,746118.36
ORD00393,CUST0130,SELL021,2024-12-21,2024-12-25,Delivered,487075.95
ORD00394,CUST0131,SELL043,2024-09-20,2024-09-22,Delivered,1174.07
ORD00395,CUST0131,SELL077,2024-06-02,2024-06-10,Delivered,392693.70
ORD00396,CUST0131,SELL060,2024-01-03,,Shipped,783030.12
ORD00397,CUST0131,SELL013,2024-09-16,,Returned,382011.32
ORD00398,CUST0131,SELL013,2024-03-01,,Returned,189369.24
ORD00399,CUST0131,SELL086,2024-11-04,,Shipped,29538.45
ORD00400,CUST0132,SELL026,2024-10-11,,Returned,1371310.40
ORD00401,CUST0132,SELL074,2024-12-12,,Processing,148528.57
ORD00402,CUST0132,SELL066,2024-09-14,,Returned,1243150.89
ORD00403,CUST0133,SELL055,2024-04-02,,Processing,62010.68
ORD00404,CUST0133,SELL038,2024-05-01,,Cancelled,263054.64
ORD00405,CUST0133,SELL065,2024-04-12,,Shipped,6345.78
ORD00406,CUST0134,SELL068,2024-09-09,,Returned,101683.63
ORD00407,CUST0134,SELL068,2023-12-26,,Returned,54346.36
ORD00408,CUST0134,SELL020,2024-11-12,,Cancelled,
ORD00409,CUST0134,SELL054,2024-01-29,2024-02-09,Delivered,208766.75
ORD00410,CUST0135,SELL008,2024-12-13,,Shipped,134871.38
ORD00411,CUST0135,SELL032,2024-08-31,,Cancelled,624620.28
ORD00412,CUST0135,SELL087,2024-04-30,2024-05-04,Delivered,100026.32
ORD00413,CUST0135,SELL030,2024-11-07,2024-11-16,Delivered,227426.90
ORD00414,CUST0135,SELL006,2024-08-05,,Shipped,21092.44
ORD00415,CUST0137,SELL029,2024-11-23,,Processing,81197.50
ORD00416,CUST0137,SELL036,2024-11-06,2024-11-09,Delivered,73579.33
ORD00417,CUST0137,SELL063,2024-08-16,,Returned,19648.74
ORD00418,CUST0137,SELL063,2024-08-17,,Shipped,40227.54
ORD00419,CUST0138,SELL016,2023-04-14,,Cancelled,687984.41
ORD00420,CUST0138,SELL004,2024-03-21,,Returned,8480.78
ORD00421,CUST0138,SELL004,2023-10-30,,Shipped,407586.12
ORD00422,CUST0138,SELL082,2024-04-17,,Returned,321697.94
ORD00423,CUST0138,SELL045,2024-10-28,2024-11-05,Delivered,168960.56
ORD00424,CUST0139,SELL013,2023-12-18,,Processing,121442.45
ORD00425,CUST0139,SELL047,2024-01-08,,Processing,1211000.62
ORD00426,CUST0139,SELL072,2024-11-15,,Cancelled,269401.53
ORD00427,CUST0139,SELL019,2024-12-07,2024-12-13,Delivered,142692.85
ORD00428,CUST0139,SELL011,2023-11-24,,Cancelled,83437.72
ORD00429,CUST0139,SELL036,2023-07-05,,Returned,4554.48
ORD00430,CUST0139,SELL019,2024-11-21,,Processing,22153.16
ORD00431,CUST0139,SELL073,2024-04-21,2024-05-01,Delivered,899321.45
ORD00432,CUST0139,SELL047,2024-02-28,,Returned,102365.44
ORD00433,CUST0139,SELL069,2023-06-14,2023-06-19,Delivered,132923.54
ORD00434,CUST0140,SELL083,2024-05-01,,Returned,1687415.50
ORD00435,CUST0140,SELL072,2023-06-02,,Cancelled,
ORD00436,CUST0140,SELL004,2024-02-17,,Cancelled,215813.02
ORD00437,CUST0140,SELL066,2024-03-17,2024-03-22,Delivered,284037.06
ORD00438,CUST0140,SELL021,2023-07-15,,Cancelled,596873.08
ORD00439,CUST0141,SELL049,2024-05-23,,Processing,50530.96
ORD00440,CUST0141,SELL064,2024-07-06,,Shipped,76881.64
ORD00441,CUST0141,SELL013,2023-07-15,2023-07-22,Delivered,1817749.85
ORD00442,CUST0141,SELL068,2023-04-24,,Shipped,400105.28
ORD00443,CUST0142,SELL023,2024-03-22,,Processing,3250.98
ORD00444,CUST0142,SELL020,2023-06-12,,Processing,318136.45
ORD00445,CUST0142,SELL069,2023-04-05,,Cancelled,183364.82
ORD00446,CUST0144,SELL085,2024-07-17,,Shipped,59584.40
ORD00447,CUST0144,SELL063,2024-04-08,2024-04-15,Delivered,11561.20
ORD00448,CUST0145,SELL076,2024-12-17,,Processing,6230.11
ORD00449,CUST0145,SELL090,2024-12-05,,Cancelled,48584.83
ORD00450,CUST0145,SELL055,2024-11-14,2024-11-20,Delivered,115950.03
ORD00451,CUST0145,SELL040,2024-12-02,,Cancelled,167801.23
ORD00452,CUST0145,SELL074,2024-12-29,,Cancelled,459740.34
ORD00453,CUST0145,SELL007,2024-11-14,2024-11-19,Delivered,67579.57
ORD00454,CUST0145,SELL029,2024-11-15,2024-11-17,Delivered,1300172.97
ORD00455,CUST0145,SELL001,2024-12-16,2024-12-19,Delivered,792677.46
ORD00456,CUST0145,SELL088,2024-12-14,2024-12-18,Delivered,701886.30
ORD00457,CUST0145,SELL025,2024-11-28,2024-12-05,Delivered,1255316.56
ORD00458,CUST0148,SELL022,2024-08-16,2024-08-19,Delivered,166388.35
ORD00459,CUST0148,SELL072,2024-09-19,,Shipped,230104.36
ORD00460,CUST0148,SELL089,2024-11-06,2024-11-13,Delivered,160987.02
ORD00461,CUST0148,SELL025,2024-12-05,,Processing,1231073.02
ORD00462,CUST0148,SELL008,2024-09-19,,Shipped,41738.40
ORD00463,CUST0148,SELL057,2024-09-17,2024-09-23,Delivered,7172.97
ORD00464,CUST0148,SELL019,2024-10-11,,Cancelled,272309.74
ORD00465,CUST0148,SELL042,2024-09-11,,Returned,
ORD00466,CUST0148,SELL050,2024-07-30,,Cancelled,553086.42
ORD00467,CUST0149,SELL050,2024-03-15,,Returned,105688.91
ORD00468,CUST0149,SELL059,2024-06-11,2024-06-13,Delivered,231544.96
ORD00469,CUST0149,SELL021,2024-05-08,,Shipped,1256918.44
ORD00470,CUST0149,SELL030,2024-06-14,2024-06-19,Delivered,816829.96
ORD00471,CUST0150,SELL025,2024-10-15,2024-10-17,Delivered,167987.24
ORD00472,CUST0150,SELL070,2024-05-28,2024-05-29,Delivered,37254.90
ORD00473,CUST0150,SELL067,2023-09-29,,Returned,1368195.68
ORD00474,CUST0150,SELL083,2024-11-18,,Processing,234437.08
ORD00475,CUST0152,SELL079,2024-09-21,,Shipped,458822.98
ORD00476,CUST0152,SELL041,2024-05-01,,Processing,
ORD00477,CUST0152,SELL023,2024-06-29,2024-07-13,Delivered,117508.45
ORD00478,CUST0152,SELL080,2024-02-05,2024-02-16,Delivered,3149.21
ORD00479,CUST0152,SELL018,2024-06-28,2024-07-01,Delivered,
ORD00480,CUST0152,SELL086,2023-11-24,,Shipped,364494.60
ORD00481,CUST0152,SELL015,2024-10-25,2024-10-30,Delivered,924212.96
ORD00482,CUST0152,SELL067,2024-03-22,2024-03-29,Delivered,515180.54
ORD00483,CUST0153,SELL043,2024-12-08,,Returned,367051.46
ORD00484,CUST0153,SELL089,2024-12-10,2024-12-11,Delivered,508341.61
ORD00485,CUST0154,SELL034,2024-01-23,,Shipped,38184.64
ORD00486,CUST0154,SELL041,2023-12-30,,Processing,520184.35
ORD00487,CUST0154,SELL010,2024-03-17,,Processing,871926.90
ORD00488,CUST0156,SELL086,2024-11-17,,Processing,35488.70
ORD00489,CUST0156,SELL024,2024-12-16,,Shipped,5512.81
ORD00490,CUST0156,SELL050,2024-08-01,2024-08-05,Delivered,22192.46
ORD00491,CUST0156,SELL024,2024-10-13,,Cancelled,437038.04
ORD00492,CUST0156,SELL074,2024-07-15,,Shipped,1586657.86
ORD00493,CUST0156,SELL045,2024-08-21,2024-08-28,Delivered,118235.75
ORD00494,CUST0156,SELL011,2024-12-13,2024-12-22,Delivered,876039.35
ORD00495,CUST0156,SELL078,2024-09-09,,Returned,827921.76
ORD00496,CUST0157,SELL025,2024-09-08,2024-09-13,Delivered,
ORD00497,CUST0157,SELL052,2024-11-07,2024-11-14,Delivered,20993.04
ORD00498,CUST0157,SELL041,2024-12-13,2024-12-15,Delivered,82041.04
ORD00499,CUST0158,SELL024,2023-12-06,,Cancelled,795534.40
ORD00500,CUST0158,SELL021,2023-12-30,2024-01-03,Delivered,26343.44
ORD00501,CUST0158,SELL021,2024-06-01,2024-06-08,Delivered,354085.10
ORD00502,CUST0158,SELL067,2024-07-27,2024-07-29,Delivered,929593.33
ORD00503,CUST0158,SELL068,2023-11-21,,Cancelled,189251.98
ORD00504,CUST0158,SELL054,2023-10-22,2023-10-25,Delivered,200052.64
ORD00505,CUST0159,SELL074,2024-09-30,2024-10-03,Delivered,734614.02
ORD00506,CUST0159,SELL003,2023-12-30,2024-01-03,Delivered,108353.68
ORD00507,CUST0159,SELL060,2023-10-05,,Cancelled,769734.40
ORD00508,CUST0159,SELL047,2024-01-13,,Returned,616827.58
ORD00509,CUST0159,SELL041,2024-06-07,2024-06-10,Delivered,72047.64
ORD00510,CUST0161,SELL065,2024-05-29,,Cancelled,39819.28
ORD00511,CUST0161,SELL038,2024-07-21,2024-07-26,Delivered,3485.44
ORD00512,CUST0162,SELL077,2024-10-05,,Cancelled,102688.45
ORD00513,CUST0162,SELL017,2024-11-11,2024-11-16,Delivered,198883.60
ORD00514,CUST0162,SELL049,2024-11-23,2024-11-26,Delivered,235009.16
ORD00515,CUST0162,SELL042,2024-04-10,,Returned,40751.46
ORD00516,CUST0162,SELL021,2024-06-03,2024-06-08,Delivered,589959.06
ORD00517,CUST0162,SELL083,2024-12-28,2025-01-01,Delivered,168325.37
ORD00518,CUST0162,SELL088,2024-07-18,2024-07-24,Delivered,125685.71
ORD00519,CUST0162,SELL018,2024-06-10,,Shipped,436199.25
ORD00520,CUST0162,SELL090,2024-04-05,,Returned,463130.71
ORD00521,CUST0162,SELL075,2024-09-18,,Returned,820507.69
ORD00522,CUST0162,SELL026,2024-12-10,2024-12-17,Delivered,817839.94
ORD00523,CUST0162,SELL086,2024-04-07,2024-04-13,Delivered,180380.35
ORD00524,CUST0162,SELL039,2024-07-07,2024-07-12,Delivered,339418.37
ORD00525,CUST0163,SELL028,2024-09-01,2024-09-02,Delivered,841301.64
ORD00526,CUST0164,SELL037,2024-08-26,,Cancelled,
ORD00527,CUST0165,SELL073,2023-06-07,2023-06-15,Delivered,1380886.77
ORD00528,CUST0168,SELL088,2024-01-15,,Shipped,347417.94
ORD00529,CUST0169,SELL062,2024-01-05,2024-01-10,Delivered,27825.60
ORD00530,CUST0169,SELL060,2023-05-04,2023-05-08,Delivered,1120410.59
ORD00531,CUST0169,SELL004,2023-10-28,,Processing,53743.75
ORD00532,CUST0169,SELL056,2024-10-31,,Processing,147594.20
ORD00533,CUST0169,SELL070,2024-07-14,,Processing,220262.55
ORD00534,CUST0170,SELL048,2024-10-31,2024-11-04,Delivered,223383.08
ORD00535,CUST0170,SELL018,2024-11-13,2024-11-16,Delivered,193656.60
ORD00536,CUST0170,SELL044,2024-06-29,,Shipped,231412.15
ORD00537,CUST0170,SELL051,2024-07-20,,Processing,3385.48
ORD00538,CUST0171,SELL086,2023-12-21,2023-12-26,Delivered,451022.95
ORD00539,CUST0171,SELL053,2024-04-09,,Cancelled,211986.98
ORD00540,CUST0171,SELL065,2024-03-24,,Returned,1121118.77
ORD00541,CUST0171,SELL025,2024-11-09,2024-11-16,Delivered,768841.50
ORD00542,CUST0171,SELL058,2024-12-01,2024-12-04,Delivered,926660.16
ORD00543,CUST0172,SELL087,2024-11-25,,Cancelled,871730.60
ORD00544,CUST0172,SELL013,2024-09-27,,Processing,92772.76
ORD00545,CUST0173,SELL081,2024-11-13,2024-11-15,Delivered,240142.74
ORD00546,CUST0173,SELL053,2024-12-23,2024-12-28,Delivered,181459.05
ORD00547,CUST0174,SELL060,2024-11-08,,Cancelled,142340.25
ORD00548,CUST0174,SELL063,2024-12-11,2024-12-16,Delivered,13409.28
ORD00549,CUST0174,SELL088,2024-12-12,2024-12-13,Delivered,95430.98
ORD00550,CUST0174,SELL084,2024-11-28,,Processing,1408878.80
ORD00551,CUST0174,SELL015,2024-12-18,,Shipped,86284.48
ORD00552,CUST0174,SELL047,2024-12-10,2024-12-14,Delivered,1613502.06
ORD00553,CUST0174,SELL055,2024-12-01,,Cancelled,47284.02
ORD00554,CUST0174,SELL018,2024-12-04,2024-12-06,Delivered,160848.97
ORD00555,CUST0174,SELL070,2024-12-02,,Returned,10382.40
ORD00556,CUST0174,SELL015,2024-11-15,,Cancelled,
ORD00557,CUST0174,SELL002,2024-11-04,2024-11-09,Delivered,10095.25
ORD00558,CUST0175,SELL062,2024-04-26,,Shipped,
ORD00559,CUST0175,SELL010,2024-10-01,,Cancelled,181459.05
ORD00560,CUST0175,SELL010,2024-07-16,,Cancelled,43616.81
ORD00561,CUST0175,SELL051,2024-12-04,2024-12-11,Delivered,378503.96
ORD00562,CUST0175,SELL017,2024-03-09,,Returned,22672.78
ORD00563,CUST0175,SELL054,2024-12-14,2024-12-16,Delivered,65148.54
ORD00564,CUST0176,SELL044,2024-07-28,,Returned,50969.15
ORD00565,CUST0176,SELL050,2024-07-31,,Cancelled,132098.65
ORD00566,CUST0178,SELL030,2024-03-12,,Cancelled,203865.60
ORD00567,CUST0178,SELL067,2024-03-30,2024-04-02,Delivered,98560.00
ORD00568,CUST0178,SELL089,2023-10-11,,Processing,87090.70
ORD00569,CUST0178,SELL023,2024-09-06,,Cancelled,24006.66
ORD00570,CUST0178,SELL064,2024-05-01,2024-05-07,Delivered,43905.60
ORD00571,CUST0179,SELL033,2024-09-19,2024-09-22,Delivered,
ORD00572,CUST0179,SELL033,2024-08-11,,Processing,64819.73
ORD00573,CUST0181,SELL047,2024-05-31,2024-06-01,Delivered,1564948.01
ORD00574,CUST0181,SELL088,2024-05-19,,Shipped,324721.91
ORD00575,CUST0181,SELL030,2024-08-19,2024-08-21,Delivered,10095.25
ORD00576,CUST0182,SELL022,2024-06-07,,Processing,742960.79
ORD00577,CUST0182,SELL016,2024-04-20,,Processing,5457.04
ORD00578,CUST0183,SELL031,2024-01-27,2024-01-29,Delivered,146008.50
ORD00579,CUST0183,SELL057,2024-08-07,,Returned,567895.40
ORD00580,CUST0183,SELL056,2024-03-20,2024-03-29,Delivered,236830.69
ORD00581,CUST0183,SELL077,2024-01-12,2024-01-15,Delivered,109722.82
ORD00582,CUST0183,SELL049,2024-04-08,,Shipped,680096.85
ORD00583,CUST0183,SELL047,2023-07-08,2023-07-15,Delivered,32894.08
ORD00584,CUST0183,SELL030,2023-09-15,2023-09-22,Delivered,76881.64
ORD00585,CUST0183,SELL026,2024-11-26,,Cancelled,694979.34
ORD00586,CUST0185,SELL056,2024-11-10,2024-11-12,Delivered,359728.58
ORD00587,CUST0187,SELL055,2024-11-19,2024-11-28,Delivered,655577.48
ORD00588,CUST0187,SELL020,2024-12-14,,Returned,220496.44
ORD00589,CUST0187,SELL008,2024-10-30,,Cancelled,49202.47
ORD00590,CUST0187,SELL048,2024-11-27,,Processing,55149.16
ORD00591,CUST0188,SELL009,2024-09-28,,Processing,1283356.59
ORD00592,CUST0188,SELL046,2024-10-08,,Shipped,61637.76
ORD00593,CUST0188,SELL048,2024-05-05,2024-05-10,Delivered,76726.04
ORD00594,CUST0189,SELL019,2024-12-24,,Returned,207613.26
ORD00595,CUST0190,SELL060,2024-11-01,2024-11-10,Delivered,649434.60
ORD00596,CUST0190,SELL082,2024-10-31,,Shipped,1712169.09
ORD00597,CUST0190,SELL006,2024-12-04,,Cancelled,754309.18
ORD00598,CUST0190,SELL066,2024-12-10,2024-12-12,Delivered,17607.17
ORD00599,CUST0190,SELL037,2024-11-27,2024-12-04,Delivered,58703.25
ORD00600,CUST0190,SELL005,2024-12-01,2024-12-11,Delivered,771760.08
ORD00601,CUST0190,SELL019,2024-12-31,,Returned,114695.41
ORD00602,CUST0190,SELL002,2024-10-28,2024-11-03,Delivered,656811.71
ORD00603,CUST0192,SELL087,2024-11-20,2024-11-22,Delivered,78576.78
ORD00604,CUST0192,SELL034,2024-12-16,,Shipped,426564.74
ORD00605,CUST0192,SELL036,2024-12-23,,Cancelled,883743.02
ORD00606,CUST0192,SELL052,2024-12-17,,Shipped,59216.88
ORD00607,CUST0192,SELL029,2024-11-30,,Processing,327507.66
ORD00608,CUST0193,SELL085,2023-09-27,2023-10-01,Delivered,25829.99
ORD00609,CUST0194,SELL016,2023-04-12,2023-04-15,Delivered,18483.24
ORD00610,CUST0196,SELL022,2024-01-24,,Cancelled,500131.60
ORD00611,CUST0196,SELL002,2023-08-12,2023-08-18,Delivered,45102.28
ORD00612,CUST0196,SELL001,2023-10-22,,Shipped,890698.14
ORD00613,CUST0196,SELL012,2024-05-19,,Returned,52451.70
ORD00614,CUST0196,SELL079,2023-08-12,,Shipped,261576.42
ORD00615,CUST0196,SELL038,2024-10-03,2024-10-08,Delivered,803078.39
ORD00616,CUST0196,SELL090,2024-02-10,2024-02-17,Delivered,24990.69
ORD00617,CUST0197,SELL040,2024-07-03,2024-07-08,Delivered,21709.68
ORD00618,CUST0198,SELL027,2024-11-22,,Returned,30160.29
ORD00619,CUST0198,SELL017,2024-11-12,2024-11-16,Delivered,264786.66
ORD00620,CUST0198,SELL056,2024-12-10,2024-12-14,Delivered,191420.62
ORD00621,CUST0198,SELL033,2024-11-25,2024-11-26,Delivered,30284.60
ORD00622,CUST0198,SELL058,2024-12-18,,Processing,400105.28
ORD00623,CUST0198,SELL090,2024-12-21,,Cancelled,267729.96
ORD00624,CUST0198,SELL031,2024-11-24,2024-11-26,Delivered,45992.18
ORD00625,CUST0198,SELL079,2024-12-13,2024-12-16,Delivered,102447.74
ORD00626,CUST0198,SELL043,2024-12-05,2024-12-07,Delivered,85781.07
ORD00627,CUST0198,SELL026,2024-12-12,,Shipped,225136.60
ORD00628,CUST0198,SELL003,2024-12-02,2024-12-05,Delivered,1022886.92
ORD00629,CUST0198,SELL076,2024-11-17,,Shipped,24526.05
ORD00630,CUST0199,SELL001,2024-10-06,2024-10-09,Delivered,152795.70
ORD00631,CUST0199,SELL036,2024-01-22,,Processing,70104.98
ORD00632,CUST0199,SELL077,2024-11-06,,Processing,154519.40
ORD00633,CUST0199,SELL050,2024-04-13,,Shipped,469525.69
ORD00634,CUST0199,SELL003,2024-04-18,,Shipped,47233.84
ORD00635,CUST0199,SELL027,2024-07-14,2024-07-18,Delivered,204981.37
ORD00636,CUST0199,SELL001,2024-03-03,,Processing,1732506.27
ORD00637,CUST0199,SELL046,2024-10-24,2024-10-25,Delivered,918620.89
ORD00638,CUST0200,SELL021,2023-05-26,2023-06-03,Delivered,439020.25
ORD00639,CUST0200,SELL052,2024-06-07,2024-06-18,Delivered,274071.30
ORD00640,CUST0200,SELL030,2023-05-30,,Shipped,91238.43
ORD00641,CUST0202,SELL084,2024-12-03,,Shipped,119435.37
ORD00642,CUST0202,SELL072,2024-02-16,,Cancelled,209471.51
ORD00643,CUST0202,SELL069,2024-11-19,2024-11-22,Delivered,988437.53
ORD00644,CUST0203,SELL010,2024-09-05,,Processing,471432.66
ORD00645,CUST0203,SELL078,2024-07-15,,Shipped,40919.83
ORD00646,CUST0203,SELL024,2024-08-30,,Shipped,156879.65
ORD00647,CUST0203,SELL011,2024-12-20,,Cancelled,112087.69
ORD00648,CUST0203,SELL007,2024-11-25,2024-12-01,Delivered,167249.52
ORD00649,CUST0203,SELL034,2024-09-10,2024-09-11,Delivered,8700.29
ORD00650,CUST0203,SELL014,2024-11-02,,Returned,400115.34
ORD00651,CUST0203,SELL053,2024-12-01,,Cancelled,8834.25
ORD00652,CUST0203,SELL008,2024-07-28,2024-07-30,Delivered,534704.88
ORD00653,CUST0203,SELL037,2024-11-08,2024-11-13,Delivered,138579.52
ORD00654,CUST0203,SELL052,2024-06-10,,Shipped,78498.02
ORD00655,CUST0203,SELL006,2024-11-28,2024-12-04,Delivered,24463.34
ORD00656,CUST0203,SELL036,2024-07-14,,Shipped,1018515.34
ORD00657,CUST0204,SELL049,2024-01-04,,Shipped,35558.78
ORD00658,CUST0205,SELL056,2024-02-11,2024-02-17,Delivered,409790.96
ORD00659,CUST0205,SELL068,2023-08-08,,Returned,8757.97
ORD00660,CUST0205,SELL061,2024-03-20,2024-03-22,Delivered,872071.33
ORD00661,CUST0205,SELL050,2024-03-16,,Processing,10799.52
ORD00662,CUST0205,SELL050,2024-02-03,,Returned,17215.74
ORD00663,CUST0205,SELL035,2024-11-23,2024-11-26,Delivered,739180.57
ORD00664,CUST0206,SELL079,2024-10-26,,Shipped,808297.13
ORD00665,CUST0207,SELL001,2024-11-19,2024-11-26,Delivered,564791.35
ORD00666,CUST0207,SELL086,2024-12-22,2024-12-30,Delivered,286980.91
ORD00667,CUST0207,SELL069,2024-04-10,2024-04-15,Delivered,
ORD00668,CUST0207,SELL030,2023-07-19,2023-07-23,Delivered,1755792.32
ORD00669,CUST0209,SELL029,2024-08-31,2024-09-02,Delivered,130533.42
ORD00670,CUST0209,SELL058,2024-04-16,,Returned,434219.57
ORD00671,CUST0209,SELL036,2024-03-27,2024-04-02,Delivered,100327.02
ORD00672,CUST0209,SELL074,2024-08-08,,Cancelled,44547.39
ORD00673,CUST0209,SELL004,2024-09-04,,Returned,913252.80
ORD00674,CUST0209,SELL026,2024-03-04,,Processing,7038.57
ORD00675,CUST0209,SELL027,2024-02-01,2024-02-07,Delivered,78955.84
ORD00676,CUST0209,SELL022,2024-02-14,2024-02-15,Delivered,3568.70
ORD00677,CUST0209,SELL028,2024-01-19,2024-01-21,Delivered,2985.64
ORD00678,CUST0209,SELL072,2024-02-18,2024-02-23,Delivered,507804.25
ORD00679,CUST0209,SELL057,2024-10-02,,Processing,96102.05
ORD00680,CUST0209,SELL026,2024-12-24,,Processing,50013.11
ORD00681,CUST0210,SELL069,2024-10-22,2024-10-28,Delivered,178295.72
ORD00682,CUST0210,SELL066,2024-11-15,,Shipped,177386.77
ORD00683,CUST0210,SELL023,2024-11-27,,Cancelled,16447.04
ORD00684,CUST0210,SELL080,2024-10-27,,Cancelled,30149.21
ORD00685,CUST0211,SELL002,2024-01-08,2024-01-15,Delivered,1607599.10
ORD00686,CUST0211,SELL013,2024-06-03,,Shipped,179162.29
ORD00687,CUST0211,SELL065,2024-02-20,,Returned,43227.07
ORD00688,CUST0211,SELL062,2024-12-12,,Cancelled,2944.75
ORD00689,CUST0211,SELL006,2023-11-19,,Cancelled,1174.07
ORD00690,CUST0211,SELL001,2023-03-14,,Cancelled,115039.92
ORD00691,CUST0211,SELL052,2023-11-05,,Cancelled,70977.40
ORD00692,CUST0211,SELL048,2024-07-04,2024-07-07,Delivered,191405.76
ORD00693,CUST0211,SELL007,2023-03-09,,Returned,127071.80
ORD00694,CUST0211,SELL082,2023-02-14,,Processing,1913024.48
ORD00695,CUST0211,SELL001,2024-08-19,,Shipped,47233.84
ORD00696,CUST0211,SELL049,2023-10-09,,Cancelled,533791.17
ORD00697,CUST0212,SELL022,2024-12-25,,Returned,53290.52
ORD00698,CUST0212,SELL068,2024-04-19,2024-04-25,Delivered,112612.34
ORD00699,CUST0212,SELL050,2024-08-30,2024-09-05,Delivered,283877.97
ORD00700,CUST0212,SELL087,2024-09-06,,Processing,1924.96
ORD00701,CUST0213,SELL061,2023-12-03,,Returned,24750.33
ORD00702,CUST0213,SELL003,2024-08-19,,Cancelled,601488.25
ORD00703,CUST0213,SELL018,2024-05-09,,Returned,554853.60
ORD00704,CUST0213,SELL027,2024-04-19,2024-04-21,Delivered,526844.32
ORD00705,CUST0213,SELL016,2024-07-11,,Cancelled,242270.05
ORD00706,CUST0213,SELL042,2024-03-11,2024-03-17,Delivered,877534.55
ORD00707,CUST0213,SELL068,2024-06-17,,Processing,1523373.58
ORD00708,CUST0213,SELL068,2024-01-26,,Processing,474127.35
ORD00709,CUST0214,SELL088,2024-10-18,,Shipped,484168.90
ORD00710,CUST0214,SELL010,2024-10-25,2024-10-30,Delivered,32300.05
ORD00711,CUST0215,SELL053,2023-07-16,,Cancelled,221982.20
ORD00712,CUST0216,SELL010,2024-09-27,2024-10-01,Delivered,1018573.95
ORD00713,CUST0217,SELL044,2024-11-19,,Returned,14155.92
ORD00714,CUST0217,SELL013,2024-08-29,,Cancelled,
ORD00715,CUST0217,SELL008,2024-08-28,,Shipped,1098861.08
ORD00716,CUST0217,SELL059,2024-08-24,2024-08-30,Delivered,70228.44
ORD00717,CUST0217,SELL046,2024-10-22,,Shipped,65607.55
ORD00718,CUST0217,SELL063,2024-09-14,2024-09-21,Delivered,431300.41
ORD00719,CUST0217,SELL001,2024-09-16,2024-09-21,Delivered,361931.70
ORD00720,CUST0217,SELL028,2024-12-31,2025-01-01,Delivered,473129.95
ORD00721,CUST0217,SELL003,2024-11-20,2024-11-26,Delivered,1017025.87
ORD00722,CUST0217,SELL003,2024-10-31,2024-11-02,Delivered,569557.84
ORD00723,CUST0218,SELL085,2024-02-19,,Processing,6463.53
ORD00724,CUST0218,SELL075,2024-08-01,,Processing,48926.68
ORD00725,CUST0220,SELL025,2023-12-28,,Shipped,6831.72
ORD00726,CUST0220,SELL008,2024-08-25,2024-08-30,Delivered,537796.40
ORD00727,CUST0220,SELL004,2024-08-12,,Shipped,321528.06
ORD00728,CUST0220,SELL042,2024-11-25,,Cancelled,131397.02
ORD00729,CUST0220,SELL037,2023-06-29,,Processing,252555.02
